,price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
5305,700,2,1,True,False,50,flat,Les Corts,14.0
5306,995,3,1,True,False,60,flat,Eixample,16.583333333333332
5307,1800,2,1,False,False,80,flat,Sants-Montjuïc,22.5
5308,5500,3,2,True,False,100,,Gràcia,55.0
5309,4500,4,3,True,False,148,flat,Sarria-Sant Gervasi,30.405405405405407
5310,2400,3,3,True,False,140,flat,Sarria-Sant Gervasi,17.142857142857142
5311,4500,3,2,True,False,105,flat,Eixample,42.857142857142854
5312,980,2,1,True,False,80,flat,Ciutat Vella,12.25
5313,2600,3,2,False,False,89,flat,Sant Martí,29.213483146067414
5314,2600,3,2,False,False,105,flat,Sant Martí,24.761904761904763
5315,2300,3,2,False,False,120,flat,Sant Martí,19.166666666666668
5316,3000,2,2,False,False,170,flat,Eixample,17.647058823529413
5317,2100,2,2,False,False,84,flat,Ciutat Vella,25.0
5318,2300,2,2,False,False,175,flat,Eixample,13.142857142857142
5319,2500,4,2,False,False,120,flat,Eixample,20.833333333333332
5320,1550,1,1,False,False,75,flat,Ciutat Vella,20.666666666666668
5321,2200,3,2,False,False,90,flat,Eixample,24.444444444444443
5322,2100,3,1,False,False,86,flat,Sarria-Sant Gervasi,24.41860465116279
5323,2400,3,2,False,False,105,flat,Sant Martí,22.857142857142858
5324,2600,4,2,False,False,130,flat,Eixample,20.0
5325,997,3,1,True,False,80,flat,Gràcia,12.4625
5326,2310,2,1,False,False,65,flat,Eixample,35.53846153846154
5327,1950,2,1,False,False,95,flat,Sarria-Sant Gervasi,20.526315789473685
5328,850,3,1,True,False,70,flat,Sants-Montjuïc,12.142857142857142
5329,750,3,1,True,False,70,flat,Sant Martí,10.714285714285714
5330,700,2,1,True,False,50,flat,Nou Barris,14.0
5331,890,2,1,True,False,65,flat,Eixample,13.692307692307692
5332,1290,2,1,True,True,86,apartment,Les Corts,15.0
5333,795,2,1,False,True,98,flat,Ciutat Vella,8.112244897959183
5334,1900,4,2,False,False,150,flat,Les Corts,12.666666666666666
5335,1650,4,2,True,True,115,flat,Eixample,14.347826086956522
5336,820,3,1,False,False,68,flat,Horta- Guinardo,12.058823529411764
5337,890,3,1,True,False,80,flat,Eixample,11.125
5338,874,2,1,False,False,60,flat,Gràcia,14.566666666666666
5339,1378,3,2,False,False,104,flat,Eixample,13.25
5340,850,2,1,True,False,65,flat,Horta- Guinardo,13.076923076923077
5341,980,3,2,True,False,81,flat,Eixample,12.098765432098766
5342,1100,2,1,True,False,67,flat,Sarria-Sant Gervasi,16.417910447761194
5343,1950,5,3,True,True,160,flat,Sarria-Sant Gervasi,12.1875
5344,1000,3,2,True,False,102,flat,Horta- Guinardo,9.803921568627452
5345,1100,3,2,True,True,75,flat,Eixample,14.666666666666666
5346,1300,3,1,True,True,70,attic,Eixample,18.571428571428573
5347,1000,4,2,True,False,120,flat,Sarria-Sant Gervasi,8.333333333333334
5348,1150,3,2,True,True,103,flat,Sarria-Sant Gervasi,11.16504854368932
5349,1350,2,2,True,False,94,flat,Eixample,14.361702127659575
5350,600,1,1,False,True,37,flat,Ciutat Vella,16.216216216216218
5351,825,1,1,False,False,50,flat,Ciutat Vella,16.5
5352,927,2,2,True,False,65,flat,Eixample,14.261538461538462
5353,1375,5,2,True,True,151,flat,Eixample,9.105960264900663
5354,600,0,1,False,False,37,,Ciutat Vella,16.216216216216218
5355,1600,4,2,True,False,101,flat,Eixample,15.841584158415841
5356,950,3,1,True,False,71,flat,Sarria-Sant Gervasi,13.380281690140846
5357,730,2,1,True,False,55,flat,Sant Martí,13.272727272727273
5358,1150,4,2,True,False,110,flat,Sant Andreu,10.454545454545455
5359,825,2,1,True,False,78,flat,Eixample,10.576923076923077
5360,1225,3,1,True,True,140,flat,Sants-Montjuïc,8.75
5361,1150,2,1,True,False,82,attic,Eixample,14.024390243902438
5362,1100,2,1,True,True,54,attic,Ciutat Vella,20.37037037037037
5363,775,1,1,False,False,47,flat,Ciutat Vella,16.48936170212766
5364,1200,2,1,False,True,88,attic,Sant Andreu,13.636363636363637
5365,1700,3,2,False,False,140,flat,Sarria-Sant Gervasi,12.142857142857142
5366,1350,2,2,True,True,100,flat,Eixample,13.5
5367,1750,3,2,True,True,87,flat,Ciutat Vella,20.114942528735632
5368,1377,3,2,True,True,60,attic,Eixample,22.95
5369,1286,1,1,True,False,70,flat,Les Corts,18.37142857142857
5370,1181,2,1,True,False,67,flat,Eixample,17.62686567164179
5371,1260,3,2,True,False,70,flat,Eixample,18.0
5372,958,1,1,False,False,46,flat,Sarria-Sant Gervasi,20.82608695652174
5373,987,1,1,True,False,45,flat,Sarria-Sant Gervasi,21.933333333333334
5374,1201,3,2,True,False,85,flat,Gràcia,14.129411764705882
5375,800,1,1,False,False,60,study,Gràcia,13.333333333333334
5376,1065,2,1,True,False,74,flat,Eixample,14.391891891891891
5377,550,1,1,False,False,35,flat,Ciutat Vella,15.714285714285714
5378,1060,4,1,True,False,80,flat,Eixample,13.25
5379,1050,3,1,True,False,80,flat,Eixample,13.125
5380,795,4,1,True,False,73,flat,Horta- Guinardo,10.89041095890411
5381,830,1,1,True,False,60,flat,Ciutat Vella,13.833333333333334
5382,545,0,1,True,False,19,study,Gràcia,28.68421052631579
5383,925,3,1,True,False,70,flat,Nou Barris,13.214285714285714
5384,925,3,1,True,False,70,flat,Nou Barris,13.214285714285714
5385,580,0,1,True,False,20,,Gràcia,29.0
5386,2400,3,2,True,False,90,flat,Eixample,26.666666666666668
5387,850,2,1,True,False,80,flat,Horta- Guinardo,10.625
5388,770,2,1,False,False,60,flat,Ciutat Vella,12.833333333333334
5389,950,3,1,True,False,103,attic,Horta- Guinardo,9.223300970873787
5390,1800,3,2,True,True,120,attic,Sarria-Sant Gervasi,15.0
5391,800,2,1,True,False,73,flat,Horta- Guinardo,10.95890410958904
5392,930,2,1,True,False,60,flat,Les Corts,15.5
5393,850,2,1,False,False,60,flat,Horta- Guinardo,14.166666666666666
5394,1800,4,1,False,False,90,flat,Sants-Montjuïc,20.0
5395,875,3,1,True,True,62,flat,Gràcia,14.112903225806452
5396,1400,2,1,True,False,80,flat,Sarria-Sant Gervasi,17.5
5397,1200,1,2,False,True,75,apartment,Ciutat Vella,16.0
5398,1700,3,2,False,False,110,flat,Sant Martí,15.454545454545455
5399,666,2,1,False,False,42,flat,Sants-Montjuïc,15.857142857142858
5400,895,2,1,False,False,73,flat,Sarria-Sant Gervasi,12.26027397260274
5401,1900,4,2,True,True,183,flat,Sarria-Sant Gervasi,10.382513661202186
5402,1290,3,2,True,False,90,flat,Sarria-Sant Gervasi,14.333333333333334
5403,695,2,2,False,False,65,flat,Horta- Guinardo,10.692307692307692
5404,1270,3,1,False,False,115,flat,Sants-Montjuïc,11.043478260869565
5405,890,3,1,True,True,83,attic,Eixample,10.72289156626506
5406,4500,3,2,True,True,85,,Eixample,52.94117647058823
5407,1810,1,1,False,False,60,flat,Sarria-Sant Gervasi,30.166666666666668
5408,3000,2,1,True,False,85,,Gràcia,35.294117647058826
5409,4500,3,2,True,True,85,,Eixample,52.94117647058823
5410,1724,4,2,False,False,153,flat,Eixample,11.267973856209151
5411,4500,4,3,True,False,150,flat,Sarria-Sant Gervasi,30.0
5412,1000,3,1,True,False,80,flat,Ciutat Vella,12.5
5413,3300,2,2,True,True,180,flat,Eixample,18.333333333333332
5414,940,3,1,False,False,65,flat,Sarria-Sant Gervasi,14.461538461538462
5415,900,2,1,True,False,70,flat,Eixample,12.857142857142858
5416,990,3,1,True,True,68,flat,Sarria-Sant Gervasi,14.558823529411764
5417,770,3,1,True,False,54,flat,Ciutat Vella,14.25925925925926
5418,924,1,1,False,False,50,flat,Ciutat Vella,18.48
5419,1700,3,2,False,False,110,flat,Sant Martí,15.454545454545455
5420,1950,5,3,True,False,160,flat,Sarria-Sant Gervasi,12.1875
5421,850,2,1,True,False,55,flat,Gràcia,15.454545454545455
5422,1674,2,1,False,False,55,flat,Ciutat Vella,30.436363636363637
5423,3000,2,2,False,False,75,flat,Ciutat Vella,40.0
5424,1650,1,1,False,False,50,flat,Sarria-Sant Gervasi,33.0
5425,1850,3,2,False,False,115,flat,Les Corts,16.08695652173913
5426,675,2,1,True,False,54,flat,Gràcia,12.5
5427,1000,3,2,True,False,65,flat,Eixample,15.384615384615385
5428,1030,3,2,True,False,84,flat,Sarria-Sant Gervasi,12.261904761904763
5429,990,2,2,True,False,62,flat,Eixample,15.96774193548387
5430,650,1,1,False,False,45,flat,Ciutat Vella,14.444444444444445
5431,1375,4,2,True,False,110,flat,Sarria-Sant Gervasi,12.5
5432,875,2,1,False,False,70,flat,Ciutat Vella,12.5
5433,860,2,1,True,False,63,flat,Sant Martí,13.65079365079365
5434,1500,3,2,True,False,100,flat,Gràcia,15.0
5435,1000,2,1,True,False,73,flat,Eixample,13.698630136986301
5436,755,2,1,False,False,46,attic,Sant Martí,16.41304347826087
5437,950,4,2,True,False,95,flat,Les Corts,10.0
5438,997,3,1,True,False,80,flat,Gràcia,12.4625
5439,1190,2,1,False,False,53,flat,Eixample,22.452830188679247
5440,1850,2,2,False,False,100,flat,Sarria-Sant Gervasi,18.5
5441,750,2,1,True,True,70,flat,Sant Andreu,10.714285714285714
5442,1175,2,1,True,True,67,flat,Eixample,17.53731343283582
5443,850,2,1,False,False,52,flat,Sarria-Sant Gervasi,16.346153846153847
5444,890,4,1,False,False,77,flat,Horta- Guinardo,11.558441558441558
5445,5000,2,2,False,False,105,flat,Gràcia,47.61904761904762
5446,825,3,1,True,False,68,flat,Sant Andreu,12.132352941176471
5447,1100,1,1,True,False,50,flat,Ciutat Vella,22.0
5448,1200,3,2,True,True,90,flat,Les Corts,13.333333333333334
5449,1850,3,1,False,False,86,flat,Eixample,21.511627906976745
5450,1900,2,1,False,False,75,flat,Eixample,25.333333333333332
5451,1850,2,2,False,False,75,flat,Sant Martí,24.666666666666668
5452,1150,1,1,True,False,42,flat,Sarria-Sant Gervasi,27.38095238095238
5453,1620,1,1,False,False,45,flat,Ciutat Vella,36.0
5454,3200,5,3,True,False,220,flat,Eixample,14.545454545454545
5455,1550,1,1,True,False,77,flat,Eixample,20.12987012987013
5456,960,2,1,True,True,55,flat,Ciutat Vella,17.454545454545453
5457,860,1,1,True,True,55,flat,Ciutat Vella,15.636363636363637
5458,895,3,1,True,False,71,flat,Sants-Montjuïc,12.605633802816902
5459,1090,2,1,True,False,95,flat,Ciutat Vella,11.473684210526315
5460,1380,3,2,True,True,210,flat,Ciutat Vella,6.571428571428571
5461,3300,5,3,True,True,214,flat,Sarria-Sant Gervasi,15.42056074766355
5462,2100,2,2,True,True,118,flat,Les Corts,17.796610169491526
5463,1130,2,2,True,True,91,flat,Ciutat Vella,12.417582417582418
5464,550,1,1,False,False,27,flat,Ciutat Vella,20.37037037037037
5465,1200,4,1,True,False,89,flat,Sant Andreu,13.48314606741573
5466,800,2,1,False,False,43,flat,Ciutat Vella,18.6046511627907
5467,750,2,1,True,False,48,flat,Eixample,15.625
5468,975,3,1,False,False,75,flat,Ciutat Vella,13.0
5469,1000,4,2,True,False,90,flat,Sants-Montjuïc,11.11111111111111
5470,1100,3,2,True,True,80,flat,Les Corts,13.75
5471,1450,3,1,False,False,80,flat,Eixample,18.125
5472,1370,4,2,True,False,129,flat,Sants-Montjuïc,10.62015503875969
5473,1007,3,1,False,False,80,flat,Eixample,12.5875
5474,775,3,1,True,False,50,flat,Sant Andreu,15.5
5475,600,1,1,False,False,38,,Ciutat Vella,15.789473684210526
5476,1249,3,2,True,False,90,flat,Eixample,13.877777777777778
5477,726,0,1,False,False,35,,Gràcia,20.742857142857144
5478,1750,2,1,False,True,80,apartment,Ciutat Vella,21.875
5479,1300,4,1,True,False,97,flat,Les Corts,13.402061855670103
5480,950,3,1,True,False,74,flat,Les Corts,12.837837837837839
5481,1350,3,2,True,False,92,flat,Sants-Montjuïc,14.673913043478262
5482,1100,2,2,True,False,80,flat,Sants-Montjuïc,13.75
5483,1050,3,1,True,False,87,flat,Eixample,12.068965517241379
5484,3200,6,2,True,False,150,flat,Eixample,21.333333333333332
5485,1200,3,2,True,False,105,flat,Eixample,11.428571428571429
5486,880,4,1,False,False,88,flat,Sants-Montjuïc,10.0
5487,975,4,2,True,False,97,flat,Ciutat Vella,10.051546391752577
5488,1573,1,2,False,False,122,,Gràcia,12.89344262295082
5489,1600,2,1,True,False,60,flat,Eixample,26.666666666666668
5490,1360,3,2,True,False,92,flat,Sant Martí,14.782608695652174
5491,1090,4,1,True,True,86,flat,Les Corts,12.674418604651162
5492,950,3,1,True,True,81,flat,Les Corts,11.728395061728396
5493,950,3,1,True,True,81,flat,Les Corts,11.728395061728396
5494,1250,2,2,True,False,90,,Sant Martí,13.88888888888889
5495,3300,2,2,False,False,120,flat,Eixample,27.5
5496,870,2,1,True,True,78,flat,Sant Martí,11.153846153846153
5497,1200,0,4,True,True,120,flat,Sants-Montjuïc,10.0
5498,1275,2,2,True,False,80,flat,Sarria-Sant Gervasi,15.9375
5499,1050,4,2,True,True,90,flat,Eixample,11.666666666666666
5500,1075,4,2,True,True,90,flat,Eixample,11.944444444444445
5501,1220,4,2,True,True,105,flat,Eixample,11.619047619047619
5502,1100,2,1,False,False,55,flat,Les Corts,20.0
5503,3900,5,5,True,False,325,flat,Sarria-Sant Gervasi,12.0
5504,4000,3,2,True,False,120,,Sarria-Sant Gervasi,33.333333333333336
5505,2700,3,2,True,False,85,,Sarria-Sant Gervasi,31.764705882352942
5506,695,2,1,False,False,51,flat,Sants-Montjuïc,13.627450980392156
5507,5500,3,2,True,False,100,,Gràcia,55.0
5508,775,4,1,False,False,66,flat,Eixample,11.742424242424242
5509,1850,3,2,False,False,105,flat,Sarria-Sant Gervasi,17.61904761904762
5510,1100,3,1,False,False,55,flat,Les Corts,20.0
5511,980,4,2,True,False,78,flat,Sant Martí,12.564102564102564
5512,5500,3,2,True,False,140,,Sarria-Sant Gervasi,39.285714285714285
5513,2200,2,1,True,False,65,flat,Sarria-Sant Gervasi,33.84615384615385
5514,1115,2,1,True,False,55,flat,Eixample,20.272727272727273
5515,2400,3,2,True,False,140,,Sarria-Sant Gervasi,17.142857142857142
5516,1172,2,1,True,False,58,flat,Eixample,20.20689655172414
5517,700,1,1,True,False,30,flat,Sants-Montjuïc,23.333333333333332
5518,892,3,1,True,False,85,flat,Sant Martí,10.494117647058824
5519,600,1,1,False,False,35,flat,Ciutat Vella,17.142857142857142
5520,770,2,1,True,False,50,flat,Les Corts,15.4
5521,1300,3,2,True,True,110,flat,Les Corts,11.818181818181818
5522,925,2,1,True,False,70,flat,Eixample,13.214285714285714
5523,655,3,1,True,False,53,flat,Nou Barris,12.358490566037736
5524,1225,4,4,True,False,147,flat,Eixample,8.333333333333334
5525,1116,3,2,True,True,95,attic,Sarria-Sant Gervasi,11.74736842105263
5526,1000,4,2,True,True,78,flat,Les Corts,12.820512820512821
5527,1310,3,2,True,False,131,flat,Sants-Montjuïc,10.0
5528,640,1,1,True,False,28,flat,Sants-Montjuïc,22.857142857142858
5529,880,3,1,False,False,65,flat,Eixample,13.538461538461538
5530,750,1,1,False,False,65,flat,Les Corts,11.538461538461538
5531,1400,3,2,True,True,122,flat,Les Corts,11.475409836065573
5532,799,1,1,True,False,60,flat,Sant Martí,13.316666666666666
5533,690,1,1,True,False,25,flat,Les Corts,27.6
5534,1800,2,1,True,True,85,apartment,Eixample,21.176470588235293
5535,1850,2,2,True,False,144,apartment,Ciutat Vella,12.847222222222221
5536,550,0,1,True,False,39,study,Les Corts,14.102564102564102
5537,625,0,1,False,False,40,study,Ciutat Vella,15.625
5538,550,0,1,True,False,39,study,Les Corts,14.102564102564102
5539,750,2,1,True,False,65,study,Les Corts,11.538461538461538
5540,740,2,1,False,False,56,study,Ciutat Vella,13.214285714285714
5541,700,1,1,False,False,45,flat,Sants-Montjuïc,15.555555555555555
5542,800,2,1,False,False,46,flat,Sant Martí,17.391304347826086
5543,757,2,1,False,False,61,study,Ciutat Vella,12.40983606557377
5544,750,3,1,False,False,76,flat,Sant Andreu,9.868421052631579
5545,1450,1,1,True,True,70,flat,Eixample,20.714285714285715
5546,1350,2,2,True,False,77,flat,Eixample,17.532467532467532
5547,1750,3,2,True,True,114,apartment,Ciutat Vella,15.350877192982455
5548,945,2,1,False,False,45,flat,Ciutat Vella,21.0
5549,845,1,1,False,False,38,flat,Ciutat Vella,22.236842105263158
5550,1190,2,1,False,False,45,apartment,Ciutat Vella,26.444444444444443
5551,1900,1,1,False,False,45,apartment,Eixample,42.22222222222222
5552,1190,2,1,False,False,45,apartment,Ciutat Vella,26.444444444444443
5553,1201,3,2,False,False,82,flat,Sarria-Sant Gervasi,14.646341463414634
5554,1100,3,1,True,True,75,flat,Sarria-Sant Gervasi,14.666666666666666
5555,550,0,1,True,False,35,flat,Eixample,15.714285714285714
5556,1150,3,2,True,False,87,flat,Sants-Montjuïc,13.218390804597702
5557,2100,4,2,True,False,120,flat,Eixample,17.5
5558,1500,2,1,True,False,70,flat,Eixample,21.428571428571427
5559,1300,1,1,True,False,55,flat,Eixample,23.636363636363637
5560,1950,2,1,True,False,74,flat,Les Corts,26.35135135135135
5561,1450,4,2,True,False,104,flat,Sant Martí,13.942307692307692
5562,1250,2,2,True,False,75,apartment,Gràcia,16.666666666666668
5563,950,1,1,True,False,55,,Eixample,17.272727272727273
5564,750,2,1,False,False,54,flat,Sants-Montjuïc,13.88888888888889
5565,750,2,1,False,False,58,flat,Nou Barris,12.931034482758621
5566,1070,2,1,False,False,65,flat,Eixample,16.46153846153846
5567,1573,3,2,True,False,140,flat,Sarria-Sant Gervasi,11.235714285714286
5568,950,3,1,True,False,70,flat,Gràcia,13.571428571428571
5569,1050,2,1,True,False,70,flat,Sants-Montjuïc,15.0
5570,1180,2,1,True,False,85,flat,Sarria-Sant Gervasi,13.882352941176471
5571,1200,2,1,True,False,80,flat,Sarria-Sant Gervasi,15.0
5572,800,0,1,False,False,32,flat,Ciutat Vella,25.0
5573,900,1,1,True,False,50,flat,Sarria-Sant Gervasi,18.0
5574,800,2,1,False,True,60,flat,Ciutat Vella,13.333333333333334
5575,800,1,1,False,False,40,flat,Ciutat Vella,20.0
5576,1150,1,1,True,False,58,,Eixample,19.82758620689655
5577,890,3,1,True,False,83,flat,Sant Martí,10.72289156626506
5578,800,2,2,True,False,68,flat,Sarria-Sant Gervasi,11.764705882352942
5579,850,1,1,True,False,50,flat,Ciutat Vella,17.0
5580,800,3,1,False,False,72,flat,Sants-Montjuïc,11.11111111111111
5581,625,1,1,True,False,35,apartment,Eixample,17.857142857142858
5582,790,2,1,True,False,54,flat,Sants-Montjuïc,14.62962962962963
5583,860,3,1,False,True,72,flat,Nou Barris,11.944444444444445
5584,3479,2,1,False,False,75,apartment,Sant Martí,46.38666666666666
5585,1104,1,1,False,False,50,apartment,Horta- Guinardo,22.08
5586,1000,3,2,True,True,90,flat,Eixample,11.11111111111111
5587,1300,3,2,True,True,80,flat,Eixample,16.25
5588,2161,3,2,True,False,151,flat,Sarria-Sant Gervasi,14.311258278145695
5589,679,2,1,False,False,49,flat,Horta- Guinardo,13.857142857142858
5590,950,3,2,False,False,90,flat,Ciutat Vella,10.555555555555555
5591,2250,3,2,False,True,198,apartment,Horta- Guinardo,11.363636363636363
5592,875,3,1,True,False,90,flat,Ciutat Vella,9.722222222222221
5593,990,3,2,True,False,92,flat,Gràcia,10.76086956521739
5594,1300,4,1,True,True,107,flat,Les Corts,12.149532710280374
5595,1750,3,2,True,False,110,flat,Sarria-Sant Gervasi,15.909090909090908
5596,3500,5,3,True,True,250,flat,Sarria-Sant Gervasi,14.0
5597,1100,4,2,True,False,97,flat,Sarria-Sant Gervasi,11.34020618556701
5598,700,1,1,False,False,50,flat,Ciutat Vella,14.0
5599,1200,2,2,False,False,80,flat,Eixample,15.0
5600,1150,2,1,True,False,80,flat,Sarria-Sant Gervasi,14.375
5601,690,2,1,False,False,50,flat,Ciutat Vella,13.8
5602,650,1,1,True,False,50,study,Sant Martí,13.0
5603,900,2,1,False,False,69,flat,Eixample,13.043478260869565
5604,1100,2,1,False,False,65,flat,Sarria-Sant Gervasi,16.923076923076923
5605,688,1,1,False,False,40,flat,Ciutat Vella,17.2
5606,650,1,1,False,False,35,flat,Sant Andreu,18.571428571428573
5607,890,1,1,False,False,60,flat,Ciutat Vella,14.833333333333334
5608,670,1,1,False,False,43,flat,Nou Barris,15.581395348837209
5609,800,3,1,False,False,55,flat,Sant Martí,14.545454545454545
5610,600,1,1,True,False,35,,Ciutat Vella,17.142857142857142
5611,720,1,1,True,False,45,apartment,Sarria-Sant Gervasi,16.0
5612,1300,1,1,True,False,50,flat,Eixample,26.0
5613,1290,4,2,True,True,120,flat,Horta- Guinardo,10.75
5614,625,1,1,True,False,41,flat,Ciutat Vella,15.24390243902439
5615,1000,1,1,True,False,50,flat,Eixample,20.0
5616,1900,4,3,True,False,220,flat,Eixample,8.636363636363637
5617,2450,3,2,True,True,140,apartment,Les Corts,17.5
5618,990,2,1,True,False,61,flat,Ciutat Vella,16.229508196721312
5619,3400,5,4,True,True,220,flat,Sarria-Sant Gervasi,15.454545454545455
5620,1100,3,2,True,True,70,flat,Sants-Montjuïc,15.714285714285714
5621,1050,1,1,True,False,55,flat,Sarria-Sant Gervasi,19.09090909090909
5622,2450,3,2,True,False,140,flat,Les Corts,17.5
5623,990,2,1,False,False,69,flat,Eixample,14.347826086956522
5624,1100,4,2,True,False,85,flat,Sant Martí,12.941176470588236
5625,740,2,1,True,False,50,flat,Gràcia,14.8
5626,620,1,1,True,False,40,flat,Les Corts,15.5
5627,790,2,1,True,False,63,flat,Sant Andreu,12.53968253968254
5628,2150,4,3,True,False,164,flat,Sarria-Sant Gervasi,13.109756097560975
